location,bud_burst_date,bud_burst_days,flowering_date,flowering_days,fullbloom_date,fullbloom_days
Sancheong,1980-03-09,68.0,1980-04-05,95.0,1980-04-10,100.0
Sancheong,1981-03-12,70.0,1981-04-03,92.0,1981-04-07,96.0
Sancheong,1982-03-16,74.0,1982-03-31,89.0,1982-04-04,93.0
Sancheong,1983-03-22,80.0,1983-04-08,97.0,1983-04-10,99.0
Sancheong,1984-03-27,86.0,1984-04-13,103.0,1984-04-16,106.0
Sancheong,1985-03-26,84.0,1985-04-10,99.0,1985-04-15,104.0
Sancheong,1986-03-24,82.0,1986-04-07,96.0,1986-04-12,101.0
Sancheong,1987-03-12,70.0,1987-04-03,92.0,1987-04-07,96.0
Sancheong,1988-03-23,82.0,1988-04-09,99.0,1988-04-13,103.0
Sancheong,1989-03-16,74.0,1989-04-01,90.0,1989-04-05,94.0
Sancheong,1990-02-28,58.0,1990-03-22,80.0,1990-03-27,85.0
Sancheong,1991-03-14,72.0,1991-04-05,94.0,1991-04-09,98.0
Sancheong,1992-03-11,70.0,1992-04-01,91.0,1992-04-05,95.0
Sancheong,1993-03-19,77.0,1993-04-04,93.0,1993-04-10,99.0
Sancheong,1994-03-26,84.0,1994-04-04,93.0,1994-04-08,97.0
Sancheong,1995-03-17,75.0,1995-04-01,90.0,,
Sancheong,1996-03-25,84.0,1996-04-13,103.0,,
Sancheong,1997-03-19,77.0,1997-04-03,92.0,,
Sancheong,1998-03-13,71.0,1998-03-28,86.0,,
Sancheong,1999-03-18,76.0,1999-04-02,91.0,,
Sancheong,2000-03-28,87.0,2000-04-03,93.0,,
Sancheong,2001-03-24,82.0,2001-04-02,91.0,,
Sancheong,2002-03-15,73.0,2002-03-22,80.0,,
Sancheong,2003-03-22,80.0,2003-03-31,89.0,,
Sancheong,2004-03-16,75.0,2004-03-27,86.0,,
Sancheong,2005-03-24,82.0,2005-04-04,93.0,,
Sancheong,2006-03-17,75.0,2006-03-30,88.0,,
Sancheong,2007-03-14,72.0,2007-03-26,84.0,,
Sancheong,2008-03-16,75.0,2008-03-28,87.0,,
Sancheong,,,,,,
Sangju,2002-03-22,80.0,2002-03-29,87.0,2014-04-01,90.0
Sangju,2003-03-26,84.0,2003-04-02,91.0,,
Sangju,2004-03-17,76.0,2004-03-30,89.0,,
Sangju,2005-04-05,94.0,2005-04-08,97.0,,
Sangju,2006-03-31,89.0,2006-04-03,92.0,,
Sangju,2007-03-23,81.0,2007-04-01,90.0,,
Sangju,2008-03-22,81.0,2008-04-03,93.0,,
Sangju,2009-03-14,72.0,2009-03-27,85.0,,
Sangju,2010-03-19,77.0,2010-04-12,101.0,,
Sangju,2011-03-30,88.0,2011-04-11,100.0,,
Sangju,2012-04-03,93.0,2012-04-12,102.0,,
Sangju,2013-03-29,87.0,2013-04-05,94.0,,
Sangju,2014-03-27,85.0,2014-03-31,89.0,,
Sangju,2015-03-20,78.0,2015-03-30,88.0,,
Sangju,,,,,,
Sejong,,,,,,
Seogwipo,1973-03-20,78.0,1973-03-28,86.0,1973-04-03,92.0
Seogwipo,1974-03-21,79.0,1974-03-30,88.0,1974-04-09,98.0
Seogwipo,1975-03-08,66.0,1975-03-29,87.0,1975-04-02,91.0
Seogwipo,1976-03-10,69.0,1976-03-29,88.0,1976-04-08,98.0
Seogwipo,1977-03-04,62.0,1977-03-24,82.0,1977-03-31,89.0
Seogwipo,1978-03-08,66.0,1978-03-31,89.0,1978-04-10,99.0
Seogwipo,1979-03-23,81.0,1979-04-01,90.0,1979-04-10,99.0
Seogwipo,1980-03-20,79.0,1980-03-30,89.0,1980-04-10,100.0
Seogwipo,1981-03-17,75.0,1981-03-25,83.0,1981-03-29,87.0
Seogwipo,1982-03-16,74.0,1982-03-25,83.0,1982-03-31,89.0
Seogwipo,1983-03-22,80.0,1983-03-30,88.0,1983-04-05,94.0
Seogwipo,1984-03-22,81.0,1984-04-01,91.0,1984-04-07,97.0
Seogwipo,1985-03-19,77.0,1985-04-01,90.0,1985-04-08,97.0
Seogwipo,1986-03-11,69.0,1986-03-29,87.0,1986-04-11,100.0
Seogwipo,1987-03-22,80.0,1987-04-06,95.0,1987-04-13,102.0
Seogwipo,1988-03-24,83.0,1988-04-02,92.0,1988-04-09,99.0
Seogwipo,1989-03-17,75.0,1989-03-22,80.0,1989-03-27,85.0
Seogwipo,1990-02-20,50.0,1990-03-06,64.0,1990-03-19,77.0
Seogwipo,1991-03-02,60.0,1991-03-14,72.0,1991-03-26,84.0
Seogwipo,1992-03-01,60.0,1992-03-07,66.0,1992-03-13,72.0
Seogwipo,1993-02-26,56.0,1993-04-02,91.0,1993-04-12,101.0
Seogwipo,1994-03-10,68.0,1994-03-30,88.0,1994-04-08,97.0
Seogwipo,1995-03-19,77.0,1995-03-29,87.0,2002-04-01,90.0
Seogwipo,1996-03-22,81.0,1996-04-01,91.0,2015-04-01,90.0
Seogwipo,1997-03-03,61.0,1997-03-22,80.0,2019-03-30,88.0
Seogwipo,1998-03-01,59.0,1998-03-12,70.0,2020-04-01,91.0
Seogwipo,1999-03-04,62.0,1999-03-27,85.0,2021-03-22,80.0
Seogwipo,2000-03-06,65.0,2000-03-26,85.0,2022-03-29,87.0
Seogwipo,2001-03-10,68.0,2001-03-26,84.0,2023-03-31,89.0
Seogwipo,2002-03-04,62.0,2002-03-18,76.0,2024-04-02,92.0
Seogwipo,2003-03-05,63.0,2003-03-18,76.0,,
Seogwipo,2004-03-13,72.0,2004-03-21,80.0,,
Seogwipo,2005-03-09,67.0,2005-04-01,90.0,,
Seogwipo,2006-03-11,69.0,2006-03-25,83.0,,
Seogwipo,2007-03-05,63.0,2007-03-23,81.0,,
Seogwipo,2008-03-05,64.0,2008-03-22,81.0,,
Seogwipo,2009-03-04,62.0,2009-03-19,77.0,,
Seogwipo,2010-03-05,63.0,2010-03-17,75.0,,
Seogwipo,2011-03-08,66.0,2011-03-28,86.0,,
Seogwipo,2012-03-19,78.0,2012-03-29,88.0,,
Seogwipo,2013-03-10,68.0,2013-03-17,75.0,,
Seogwipo,2014-03-18,76.0,2014-03-25,83.0,,
Seogwipo,2015-03-12,70.0,2015-03-25,83.0,,
Seogwipo,2019-03-15,73.0,2019-03-25,83.0,,
Seogwipo,2020-03-13,72.0,2020-03-26,85.0,,
Seogwipo,2021-03-12,70.0,2021-03-18,76.0,,
Seogwipo,2022-03-15,73.0,2022-03-25,83.0,,
Seogwipo,2023-03-09,67.0,2023-03-24,82.0,,
Seogwipo,2024-03-22,81.0,2024-03-30,89.0,,
Seogwipo,2025-03-24,82.0,2025-03-27,85.0,2025-04-07,96.0
Seongsan,1973-03-25,83.0,1973-03-27,85.0,1973-04-12,101.0
Seongsan,1974-03-23,81.0,1974-03-31,89.0,1974-04-10,99.0
Seongsan,1976-02-20,50.0,1975-04-03,92.0,1975-04-19,108.0
Seongsan,1977-03-17,75.0,1976-02-29,59.0,1979-04-07,96.0
Seongsan,1978-03-14,72.0,1977-03-24,82.0,1980-04-08,98.0
Seongsan,1979-03-04,62.0,1978-03-29,87.0,1981-04-05,94.0
Seongsan,1980-03-15,74.0,1979-03-22,80.0,1982-04-15,104.0
Seongsan,1981-03-10,68.0,1980-03-31,90.0,1983-04-09,98.0
Seongsan,1982-03-26,84.0,1981-03-27,85.0,1984-04-08,98.0
Seongsan,1983-03-06,64.0,1982-04-02,91.0,1985-04-08,97.0
Seongsan,1984-03-07,66.0,1983-03-31,89.0,1986-04-06,95.0
Seongsan,1985-03-03,61.0,1984-03-31,90.0,1987-04-16,105.0
Seongsan,1986-03-14,72.0,1985-04-02,91.0,1988-04-15,105.0
Seongsan,1987-03-10,68.0,1986-03-24,82.0,1989-04-02,91.0
Seongsan,1988-03-15,74.0,1987-03-27,85.0,1990-03-27,85.0
Seongsan,1989-03-10,68.0,1988-03-29,88.0,1991-04-16,105.0
Seongsan,1992-03-09,68.0,1989-03-25,83.0,1992-04-06,96.0
Seongsan,1993-03-11,69.0,1990-03-17,75.0,1993-04-09,98.0
Seongsan,1994-03-10,68.0,1991-04-05,94.0,1994-04-09,98.0
Seongsan,1995-03-08,66.0,1992-03-27,86.0,1995-04-01,90.0
Seongsan,1996-03-11,70.0,1993-03-31,89.0,1996-04-08,98.0
Seongsan,1997-03-11,69.0,1994-04-02,91.0,1997-03-30,88.0
Seongsan,1998-03-02,60.0,1995-03-25,83.0,2013-04-01,90.0
Seongsan,1999-03-10,68.0,1996-03-30,89.0,2014-03-31,89.0
Seongsan,2000-03-14,73.0,1997-03-23,81.0,,
Seongsan,2001-03-16,74.0,1998-03-17,75.0,,
Seongsan,2002-03-11,69.0,1999-03-21,79.0,,
Seongsan,2003-03-07,65.0,2000-03-30,89.0,,
Seongsan,2004-03-15,74.0,2001-03-26,84.0,,
Seongsan,2005-03-16,74.0,2002-03-19,77.0,,
Seongsan,2006-03-13,71.0,2003-03-31,89.0,,
Seongsan,2007-03-06,64.0,2004-03-23,82.0,,
Seongsan,2008-03-05,64.0,2005-04-06,95.0,,
Seongsan,2009-03-08,66.0,2006-03-27,85.0,,
Seongsan,2010-03-08,66.0,2007-03-21,79.0,,
Seongsan,2011-03-08,66.0,2008-03-23,82.0,,
Seongsan,2012-03-20,79.0,2009-03-20,78.0,,
Seongsan,2013-03-16,74.0,2010-03-22,80.0,,
Seongsan,2014-03-18,76.0,2011-03-31,89.0,,
Seongsan,2015-03-20,78.0,2012-04-01,91.0,,
Seongsan,,,2013-03-26,84.0,,
Seongsan,,,2014-03-21,79.0,,
Seongsan,,,2015-03-27,85.0,,
Seongsan,,,,,,
Seosan,1974-04-09,98.0,1973-04-11,100.0,1973-04-16,105.0
Seosan,1975-04-13,102.0,1974-04-15,104.0,1974-04-23,112.0
Seosan,1976-04-05,95.0,1975-04-15,104.0,1975-04-20,109.0
Seosan,1977-03-29,87.0,1976-04-14,104.0,1976-04-20,110.0
Seosan,1978-03-29,87.0,1977-04-12,101.0,1977-04-19,108.0
Seosan,1979-03-28,86.0,1978-04-15,104.0,1978-04-20,109.0
Seosan,1980-03-31,90.0,1979-04-12,101.0,1979-04-16,105.0
Seosan,1981-03-27,85.0,1980-04-12,102.0,1980-04-19,109.0
Seosan,1982-03-25,83.0,1981-04-11,100.0,1981-04-17,106.0
Seosan,1986-03-31,89.0,1982-04-12,101.0,1982-04-16,105.0
Seosan,1987-03-27,85.0,1983-04-11,100.0,1983-04-15,104.0
Seosan,1988-03-27,86.0,1984-04-21,111.0,1984-04-25,115.0
Seosan,1989-03-23,81.0,1985-04-16,105.0,1985-04-20,109.0
Seosan,1990-03-16,74.0,1986-04-14,103.0,1986-04-21,110.0
Seosan,1991-03-30,88.0,1987-04-14,103.0,1987-04-18,107.0
Seosan,1992-03-22,81.0,1988-04-12,102.0,1988-04-22,112.0
Seosan,1993-03-25,83.0,1989-04-08,97.0,1989-04-14,103.0
Seosan,1994-03-26,84.0,1990-04-10,99.0,1990-04-17,106.0
Seosan,1995-03-29,87.0,1991-04-13,102.0,1991-04-18,107.0
Seosan,1996-03-29,88.0,1992-04-05,95.0,1992-04-09,99.0
Seosan,1997-03-11,69.0,1993-04-16,105.0,1993-04-20,109.0
Seosan,1998-03-07,65.0,1994-04-11,100.0,1994-04-15,104.0
Seosan,1999-03-23,81.0,1995-04-14,103.0,2015-04-10,99.0
Seosan,2000-03-30,89.0,1996-04-22,112.0,2016-04-09,99.0
Seosan,2001-03-28,86.0,1997-04-10,99.0,2017-04-12,101.0
Seosan,2002-03-26,84.0,1998-04-06,95.0,,
Seosan,2003-03-28,86.0,1999-04-11,100.0,,
Seosan,2004-03-29,88.0,2000-04-15,105.0,,
Seosan,2005-04-09,98.0,2001-04-11,100.0,,
Seosan,2006-04-03,92.0,2002-04-02,91.0,,
Seosan,2007-03-29,87.0,2003-04-07,96.0,,
Seosan,2008-03-28,87.0,2004-04-07,97.0,,
Seosan,2009-03-23,81.0,2005-04-13,102.0,,
Seosan,2010-03-24,82.0,2006-04-09,98.0,,
Seosan,2011-04-01,90.0,2007-04-09,98.0,,
Seosan,2012-03-30,89.0,2008-04-06,96.0,,
Seosan,2013-04-12,101.0,2009-04-05,94.0,,
Seosan,2014-03-26,84.0,2010-04-14,103.0,,
Seosan,2015-03-25,83.0,2011-04-14,103.0,,
Seosan,2016-03-27,86.0,2012-04-16,106.0,,
Seosan,2017-03-29,87.0,2013-04-20,109.0,,
Seosan,,,2014-04-03,92.0,,
Seosan,,,2015-04-07,96.0,,
Seosan,,,2016-04-06,96.0,,
Seosan,,,2017-04-10,99.0,,
Seosan,,,,,,
Seoul,1973-03-23,81.0,1973-04-08,97.0,1973-04-12,101.0
Seoul,1974-03-25,83.0,1974-04-15,104.0,1974-04-19,108.0
Seoul,1975-03-22,80.0,1975-04-15,104.0,1975-04-17,106.0
Seoul,1976-04-05,95.0,1976-04-11,101.0,1976-04-18,108.0
Seoul,1977-03-26,84.0,1977-04-07,96.0,1977-04-13,102.0
Seoul,1979-03-22,80.0,1978-04-12,101.0,1979-04-10,99.0
Seoul,1980-03-29,88.0,1979-04-04,93.0,1980-04-18,108.0
Seoul,1981-04-05,94.0,1980-04-11,101.0,1981-04-15,104.0
Seoul,1982-03-31,89.0,1981-04-11,100.0,1982-04-13,102.0
Seoul,1983-03-19,77.0,1982-04-08,97.0,1983-04-10,99.0
Seoul,1984-03-30,89.0,1983-04-08,97.0,1984-04-21,111.0
Seoul,1985-03-26,84.0,1984-04-19,109.0,1985-04-16,105.0
Seoul,1986-03-24,82.0,1985-04-14,103.0,1986-04-19,108.0
Seoul,1987-03-18,76.0,1986-04-15,104.0,1987-04-18,107.0
Seoul,1988-03-23,82.0,1987-04-16,105.0,1988-04-16,106.0
Seoul,1989-03-20,78.0,1988-04-13,103.0,1989-04-10,99.0
Seoul,1990-03-25,83.0,1989-04-06,95.0,1990-04-10,99.0
Seoul,1991-04-06,95.0,1990-04-06,95.0,1991-04-12,101.0
Seoul,1992-03-02,61.0,1991-04-11,100.0,1992-04-06,96.0
Seoul,1993-03-15,73.0,1992-04-02,92.0,1993-04-18,107.0
Seoul,1994-03-22,80.0,1993-04-15,104.0,1994-04-13,102.0
Seoul,1995-03-19,77.0,1994-04-08,97.0,1995-04-16,105.0
Seoul,1996-03-25,84.0,1995-04-13,102.0,1996-04-24,114.0
Seoul,1997-03-26,84.0,1996-04-20,110.0,2013-04-18,107.0
Seoul,1998-03-09,67.0,1997-04-08,97.0,2014-03-31,89.0
Seoul,1999-03-20,78.0,1998-04-03,92.0,2015-04-06,95.0
Seoul,2000-03-29,88.0,1999-04-08,97.0,2016-04-05,95.0
Seoul,2001-04-01,90.0,2000-04-10,100.0,2017-04-10,99.0
Seoul,2002-03-19,77.0,2001-04-10,99.0,2018-04-04,93.0
Seoul,2003-03-20,78.0,2002-04-02,91.0,2019-04-08,97.0
Seoul,2004-03-25,84.0,2003-04-05,94.0,2020-04-01,91.0
Seoul,2005-04-01,90.0,2004-04-05,95.0,2021-03-29,87.0
Seoul,2006-04-04,93.0,2005-04-12,101.0,2022-04-08,97.0
Seoul,2007-03-14,72.0,2006-04-10,99.0,2023-03-30,88.0
Seoul,2008-03-24,83.0,2007-04-03,92.0,2024-04-04,94.0
Seoul,2009-03-19,77.0,2008-04-06,96.0,,
Seoul,2010-03-27,85.0,2009-04-06,95.0,,
Seoul,2011-04-01,90.0,2010-04-12,101.0,,
Seoul,2012-04-02,92.0,2011-04-13,102.0,,
Seoul,2013-04-03,92.0,2012-04-15,105.0,,
Seoul,2014-03-23,81.0,2013-04-15,104.0,,
Seoul,2015-03-25,83.0,2014-03-28,86.0,,
Seoul,2016-03-24,83.0,2015-04-03,92.0,,
Seoul,2017-03-25,83.0,2016-04-02,92.0,,
Seoul,2018-03-27,85.0,2017-04-06,95.0,,
Seoul,2019-03-22,80.0,2018-04-02,91.0,,
Seoul,2020-03-21,80.0,2019-04-03,92.0,,
Seoul,2021-03-16,74.0,2020-03-27,86.0,,
Seoul,2022-03-26,84.0,2021-03-24,82.0,,
Seoul,2023-03-21,79.0,2022-04-04,93.0,,
Seoul,2024-03-23,82.0,2023-03-25,83.0,,
Seoul,2025-03-27,85.0,2025-04-04,93.0,2025-04-10,99.0
Seoul,,,2024-04-01,91.0,,
Sokcho,1973-04-01,90.0,1973-04-13,102.0,1973-04-16,105.0
Sokcho,1974-04-05,94.0,1974-04-09,98.0,1974-04-29,118.0
Sokcho,1975-04-01,90.0,1975-04-11,100.0,1975-04-15,104.0
Sokcho,1976-03-23,82.0,1976-04-13,103.0,1976-04-19,109.0
Sokcho,1977-03-26,84.0,1977-04-10,99.0,1977-04-17,106.0
Sokcho,1978-03-18,76.0,1978-04-10,99.0,1978-04-15,104.0
Sokcho,1979-03-16,74.0,1979-04-04,93.0,1979-04-14,103.0
Sokcho,1980-03-29,88.0,1980-04-15,105.0,1980-04-21,111.0
Sokcho,1981-03-30,88.0,1981-04-13,102.0,1981-04-19,108.0
Sokcho,1982-03-22,80.0,1982-04-06,95.0,1982-04-12,101.0
Sokcho,1983-04-08,97.0,1983-04-16,105.0,1983-04-18,107.0
Sokcho,1984-04-21,111.0,1984-04-28,118.0,1984-05-07,127.0
Sokcho,1985-04-01,90.0,1985-04-17,106.0,1985-04-22,111.0
Sokcho,1986-04-09,98.0,1986-04-18,107.0,1986-04-23,112.0
Sokcho,1987-03-17,75.0,1987-04-11,100.0,1987-04-17,106.0
Sokcho,1988-03-20,79.0,1988-04-15,105.0,1988-04-18,108.0
Sokcho,1989-03-20,78.0,1989-03-27,85.0,1989-04-03,92.0
Sokcho,1990-03-25,83.0,1990-04-06,95.0,1990-04-12,101.0
Sokcho,1991-04-11,100.0,1991-04-16,105.0,1991-04-22,111.0
Sokcho,1992-04-02,92.0,1992-04-06,96.0,1992-04-11,101.0
Sokcho,1993-03-24,82.0,1993-04-02,91.0,1993-04-12,101.0
Sokcho,1994-04-03,92.0,1994-04-15,104.0,1994-04-19,108.0
Sokcho,1995-03-29,87.0,1995-04-08,97.0,,
Sokcho,1996-04-02,92.0,1996-04-16,106.0,,
Sokcho,1997-03-25,83.0,1997-03-31,89.0,,
Sokcho,1998-03-24,82.0,1998-03-31,89.0,,
Sokcho,1999-03-21,79.0,1999-04-09,98.0,,
Sokcho,2000-03-31,90.0,2000-04-12,102.0,,
Sokcho,2001-03-28,86.0,2001-04-05,94.0,,
Sokcho,2002-03-20,78.0,2002-03-27,85.0,,
Sokcho,2003-03-24,82.0,2003-04-12,101.0,,
Sokcho,2004-03-21,80.0,2004-04-01,91.0,,
Sokcho,2005-03-25,83.0,2005-04-11,100.0,,
Sokcho,2006-03-25,83.0,2006-04-07,96.0,,
Sokcho,2007-03-06,64.0,2007-04-02,91.0,,
Sokcho,2008-03-21,80.0,2008-04-06,96.0,,
Sokcho,2009-03-19,77.0,2009-04-06,95.0,,
Sokcho,2010-04-01,90.0,2010-04-23,112.0,,
Sokcho,2011-03-29,87.0,2011-04-12,101.0,,
Sokcho,2012-04-09,99.0,2012-04-16,106.0,,
Sokcho,2013-03-22,80.0,2013-04-12,101.0,,
Sokcho,2014-03-24,82.0,2014-04-01,90.0,,
Sokcho,2015-03-25,83.0,2015-04-03,92.0,,
Sokcho,,,,,,
Sunchang-gun,,,,,,
Suncheon,2012-04-05,95.0,2011-04-08,97.0,,
Suncheon,2013-03-26,84.0,2012-04-11,101.0,,
Suncheon,2014-03-22,80.0,2013-04-03,92.0,,
Suncheon,2015-03-21,79.0,2014-03-30,88.0,,
Suncheon,,,2015-03-27,85.0,,
Suncheon,,,,,,
Suwon,1973-04-06,95.0,1973-04-12,101.0,1973-04-17,106.0
Suwon,1974-04-16,105.0,1974-04-20,109.0,1974-04-25,114.0
Suwon,1975-04-13,102.0,1975-04-17,106.0,1975-04-19,108.0
Suwon,1976-03-21,80.0,1976-04-16,106.0,1976-04-25,115.0
Suwon,1977-03-28,86.0,1977-04-16,105.0,1978-04-21,110.0
Suwon,1978-03-30,88.0,1978-04-17,106.0,1979-04-13,102.0
Suwon,1979-04-11,100.0,1979-04-12,101.0,1980-04-19,109.0
Suwon,1980-03-30,89.0,1980-04-12,102.0,1981-04-22,111.0
Suwon,1981-04-04,93.0,1981-04-17,106.0,1982-04-15,104.0
Suwon,1982-04-01,90.0,1982-04-13,102.0,1983-04-14,103.0
Suwon,1983-04-02,91.0,1983-04-07,96.0,1984-04-24,114.0
Suwon,1984-04-10,100.0,1984-04-20,110.0,1985-04-21,110.0
Suwon,1985-04-07,96.0,1985-04-16,105.0,1986-04-20,109.0
Suwon,1987-04-09,98.0,1986-04-12,101.0,1987-04-18,107.0
Suwon,1988-04-02,92.0,1987-04-13,102.0,1988-04-21,111.0
Suwon,1989-03-31,89.0,1988-04-16,106.0,1989-04-09,98.0
Suwon,1990-04-02,91.0,1989-04-05,94.0,1990-04-12,101.0
Suwon,1991-04-08,97.0,1990-04-09,98.0,1991-04-15,104.0
Suwon,1992-03-28,87.0,1991-04-11,100.0,1992-04-06,96.0
Suwon,1993-04-05,94.0,1992-04-01,91.0,1993-04-19,108.0
Suwon,1994-04-03,92.0,1993-04-15,104.0,1994-04-14,103.0
Suwon,1995-04-01,90.0,1994-04-10,99.0,1995-04-18,107.0
Suwon,1996-04-12,102.0,1995-04-13,102.0,2015-04-09,98.0
Suwon,1997-04-07,96.0,1996-04-21,111.0,2016-04-06,96.0
Suwon,1998-03-16,74.0,1997-04-10,99.0,2017-04-10,99.0
Suwon,1999-03-24,82.0,1998-04-02,91.0,2018-04-03,92.0
Suwon,2000-03-29,88.0,1999-04-10,99.0,2019-04-10,99.0
Suwon,2001-03-23,81.0,2000-04-10,100.0,2020-04-05,95.0
Suwon,2002-03-19,77.0,2001-04-09,98.0,2021-03-31,89.0
Suwon,2003-03-21,79.0,2002-03-28,86.0,2022-04-12,101.0
Suwon,2004-03-22,81.0,2003-03-30,88.0,2023-04-01,90.0
Suwon,2005-03-30,88.0,2004-04-06,96.0,2024-04-10,100.0
Suwon,2006-03-29,87.0,2005-04-08,97.0,,
Suwon,2007-03-19,77.0,2006-04-07,96.0,,
Suwon,2008-03-27,86.0,2007-04-07,96.0,,
Suwon,2009-04-02,91.0,2008-04-06,96.0,,
Suwon,2010-03-27,85.0,2009-04-06,95.0,,
Suwon,2011-04-01,90.0,2010-04-12,101.0,,
Suwon,2012-04-12,102.0,2011-04-13,102.0,,
Suwon,2013-04-07,96.0,2012-04-16,106.0,,
Suwon,2014-03-22,80.0,2013-04-16,105.0,,
Suwon,2015-03-22,80.0,2014-03-29,87.0,,
Suwon,2016-03-25,84.0,2015-04-04,93.0,,
Suwon,2017-03-22,80.0,2016-04-02,92.0,,
Suwon,2018-03-22,80.0,2017-04-08,97.0,,
Suwon,2019-03-23,81.0,2018-04-02,91.0,,
Suwon,2020-03-26,85.0,2019-04-07,96.0,,
Suwon,2021-03-24,82.0,2020-03-31,90.0,,
Suwon,2022-03-30,88.0,2021-03-29,87.0,,
Suwon,2023-03-25,83.0,2022-04-11,100.0,,
Suwon,2024-03-31,90.0,2023-03-30,88.0,,
Suwon,2025-04-02,91.0,2025-04-07,96.0,2025-04-11,100.0
Suwon,,,2024-04-03,93.0,,
Taebaek,1986-04-13,102.0,1986-04-18,107.0,1986-04-30,119.0
Taebaek,1987-04-11,100.0,1987-04-20,109.0,1987-04-29,118.0
Taebaek,1988-04-14,104.0,1988-04-28,118.0,1988-05-01,121.0
Taebaek,1989-04-12,101.0,1989-04-18,107.0,1989-04-24,113.0
Taebaek,1990-04-09,98.0,1990-04-22,111.0,1990-04-26,115.0
Taebaek,1991-04-16,105.0,1991-04-25,114.0,1991-04-30,119.0
Taebaek,1992-04-15,105.0,1992-04-23,113.0,1992-04-27,117.0
Taebaek,1993-04-20,109.0,1993-04-24,113.0,1993-04-28,117.0
Taebaek,1994-04-16,105.0,1994-04-20,109.0,1994-04-24,113.0
Taebaek,1995-04-21,110.0,1995-04-26,115.0,1995-04-28,117.0
Taebaek,1996-04-25,115.0,1996-04-30,120.0,1996-05-02,122.0
Taebaek,1997-04-20,109.0,1997-04-26,115.0,,
Taebaek,1998-04-14,103.0,1998-04-17,106.0,,
Taebaek,1999-04-18,107.0,1999-04-20,109.0,,
Taebaek,2000-04-21,111.0,2000-04-24,114.0,,
Taebaek,2001-04-14,103.0,2001-04-18,107.0,,
Taebaek,2002-04-04,93.0,2002-04-07,96.0,,
Taebaek,2003-04-15,104.0,2003-04-23,112.0,,
Taebaek,2004-04-11,101.0,2004-04-13,103.0,,
Taebaek,2005-04-18,107.0,2005-04-23,112.0,,
Taebaek,2006-04-17,106.0,2006-04-26,115.0,,
Taebaek,2007-04-15,104.0,2007-04-23,112.0,,
Taebaek,2008-04-16,106.0,2008-04-22,112.0,,
Taebaek,,,,,,
Tongyeong,1973-03-22,80.0,1973-03-30,88.0,1973-04-06,95.0
Tongyeong,1974-03-23,81.0,1974-04-06,95.0,1974-04-16,105.0
Tongyeong,1975-03-20,78.0,1975-04-02,91.0,1975-04-08,97.0
Tongyeong,1976-03-21,80.0,1976-03-30,89.0,1976-04-10,100.0
Tongyeong,1977-03-23,81.0,1977-03-31,89.0,1977-04-16,105.0
Tongyeong,1978-03-24,82.0,1978-04-04,93.0,1978-04-10,99.0
Tongyeong,1979-03-12,70.0,1979-04-06,95.0,1979-04-20,109.0
Tongyeong,1980-03-16,75.0,1980-04-03,93.0,1980-04-13,103.0
Tongyeong,1981-03-14,72.0,1981-04-02,91.0,1981-04-05,94.0
Tongyeong,1982-03-06,64.0,1982-03-24,82.0,1982-03-30,88.0
Tongyeong,1983-03-08,66.0,1983-04-01,90.0,1983-04-06,95.0
Tongyeong,1984-03-21,80.0,1984-04-11,101.0,1984-04-13,103.0
Tongyeong,1985-03-16,74.0,1985-04-04,93.0,1985-04-10,99.0
Tongyeong,1986-03-17,75.0,1986-04-04,93.0,1986-04-10,99.0
Tongyeong,1987-03-19,77.0,1987-03-24,82.0,1987-04-04,93.0
Tongyeong,1988-03-07,66.0,1988-04-05,95.0,1988-04-11,101.0
Tongyeong,1989-03-04,62.0,1989-03-18,76.0,1989-04-02,91.0
Tongyeong,1990-03-03,61.0,1990-03-24,82.0,1990-03-31,89.0
Tongyeong,1991-03-26,84.0,1991-04-06,95.0,1991-04-11,100.0
Tongyeong,1992-03-15,74.0,1992-03-24,83.0,1992-04-02,92.0
Tongyeong,1993-03-13,71.0,1993-03-29,87.0,1993-04-05,94.0
Tongyeong,1994-03-12,70.0,1994-04-03,92.0,1994-04-09,98.0
Tongyeong,1995-03-18,76.0,1995-04-01,90.0,,
Tongyeong,1996-03-25,84.0,1996-04-08,98.0,,
Tongyeong,1997-03-11,69.0,1997-03-27,85.0,,
Tongyeong,1998-03-09,67.0,1998-03-24,82.0,,
Tongyeong,1999-03-09,67.0,1999-03-31,89.0,,
Tongyeong,2000-03-10,69.0,2000-04-02,92.0,,
Tongyeong,2001-03-15,73.0,2001-04-01,90.0,,
Tongyeong,2002-03-06,64.0,2002-03-21,79.0,,
Tongyeong,2003-03-10,68.0,2003-03-28,86.0,,
Tongyeong,2004-03-08,67.0,2004-03-24,83.0,,
Tongyeong,2005-03-15,73.0,2005-04-04,93.0,,
Tongyeong,2006-03-15,73.0,2006-03-26,84.0,,
Tongyeong,2007-03-12,70.0,2007-03-25,83.0,,
Tongyeong,2008-03-23,82.0,2008-03-30,89.0,,
Tongyeong,2009-03-17,75.0,2009-03-23,81.0,,
Tongyeong,2010-03-13,71.0,2010-03-30,88.0,,
Tongyeong,2011-03-16,74.0,2011-03-31,89.0,,
Tongyeong,2012-03-19,78.0,2012-04-05,95.0,,
Tongyeong,2013-03-15,73.0,2013-03-25,83.0,,
Tongyeong,2014-03-21,79.0,2014-03-27,85.0,,
