db,indcode,isparent,indname,parentcode
hgnd,A0N0601,False,按登记注册类型分规模以上工业企业新产品项目数(-2022),A0N06
hgnd,A0N0602,False,按登记注册类型分规模以上工业企业开发新产品经费(-2022),A0N06
hgnd,A0N0603,False,按登记注册类型分规模以上工业企业新产品产值,A0N06
hgnd,A0N0604,False,按登记注册类型分规模以上工业企业新产品销售收入(-2022),A0N06
hgnd,A0N0605,False,按登记注册类型分规模以上工业企业新产品出口销售收入(-2022),A0N06
hgnd,A0N0606,False,按行业分规模以上工业企业新产品项目数,A0N06
hgnd,A0N0607,False,按行业分规模以上工业企业开发新产品经费,A0N06
hgnd,A0N0608,False,按行业分规模以上工业企业新产品产值,A0N06
hgnd,A0N0609,False,按行业分规模以上工业企业新产品销售收入,A0N06
hgnd,A0N060A,False,按行业分规模以上工业企业新产品出口销售收入,A0N06
hgnd,A0N060B,False,按登记注册统计类别分规模以上工业企业新产品项目数(2023-),A0N06
hgnd,A0N060C,False,按登记注册统计类别分规模以上工业企业开发新产品经费(2023-),A0N06
hgnd,A0N060D,False,按登记注册统计类别分规模以上工业企业新产品销售收入(2023-),A0N06
hgnd,A0N060E,False,按登记注册统计类别分规模以上工业企业新产品出口销售收入(2023-),A0N06
hgnd,A0N07,True,规模以上工业企业专利情况,A0N
hgnd,A0N0701,False,按登记注册类型分规模以上工业企业专利申请数(-2022),A0N07
hgnd,A0N0702,False,按登记注册类型分规模以上工业企业发明专利申请数(-2022),A0N07
hgnd,A0N0703,False,按登记注册类型分规模以上工业企业有效发明专利数(-2022),A0N07
hgnd,A0N0704,False,按行业分规模以上工业企业专利申请数,A0N07
hgnd,A0N0705,False,按行业分规模以上工业企业发明专利申请数,A0N07
hgnd,A0N0706,False,按行业分规模以上工业企业有效发明专利数,A0N07
hgnd,A0N0707,False,按登记注册统计类别分规模以上工业企业专利申请数(2023-),A0N07
hgnd,A0N0708,False,按登记注册统计类别分规模以上工业企业发明专利申请数(2023-),A0N07
hgnd,A0N0709,False,按登记注册统计类别分规模以上工业企业有效发明专利数(2023-),A0N07
hgnd,A0N08,False,大中型工业企业科技活动基本情况,A0N
hgnd,A0N09,True,按登记注册类型和行业分大中型工业企业研究与试验发展(研究与试验发展)活动情况,A0N
hgnd,A0N0901,False,按登记注册类型分大中型工业企业研究与试验发展人员全时当量,A0N09
hgnd,A0N0902,False,按登记注册类型分大中型工业企业研究与试验发展经费支出,A0N09
hgnd,A0N0903,False,按登记注册类型分大中型工业企业研究与试验发展项目数,A0N09
hgnd,A0N0904,False,按行业分大中型工业企业研究与试验发展人员全时当量,A0N09
hgnd,A0N0905,False,按行业分大中型工业企业研究与试验发展经费支出,A0N09
hgnd,A0N0906,False,按行业分大中型工业企业研究与试验发展项目数,A0N09
hgnd,A0N0A,True,按登记注册类型和行业分大中型工业企业新产品开发及生产情况,A0N
hgnd,A0N0A01,False,按登记注册类型分大中型工业企业新产品项目数,A0N0A
hgnd,A0N0A02,False,按登记注册类型分大中型工业企业开发新产品经费,A0N0A
hgnd,A0N0A03,False,按登记注册类型分大中型工业企业新产品产值,A0N0A
hgnd,A0N0A04,False,按登记注册类型分大中型工业企业新产品销售收入,A0N0A
hgnd,A0N0A05,False,按登记注册类型分大中型工业企业新产品出口销售收入,A0N0A
hgnd,A0N0A06,False,按行业分大中型工业企业新产品项目数,A0N0A
hgnd,A0N0A07,False,按行业分大中型工业企业新产品经费,A0N0A
hgnd,A0N0A08,False,按行业分大中型工业企业新产品产值,A0N0A
hgnd,A0N0A09,False,按行业分大中型工业企业新产品销售收入,A0N0A
hgnd,A0N0A0A,False,按行业分大中型工业企业新产品出口销售收入,A0N0A
hgnd,A0N0B,True,按登记注册类型和行业分大中型工业企业专利情况,A0N
hgnd,A0N0B01,False,按登记注册类型分大中型工业企业专利申请数,A0N0B
hgnd,A0N0B02,False,按登记注册类型分大中型工业企业发明专利申请数,A0N0B
hgnd,A0N0B03,False,按登记注册类型分大中型工业企业有效发明专利数,A0N0B
hgnd,A0N0B04,False,按行业分大中型工业企业专利申请数,A0N0B
hgnd,A0N0B05,False,按行业分大中型工业企业发明专利申请数,A0N0B
hgnd,A0N0B06,False,按行业分大中型工业企业有效发明专利数,A0N0B
hgnd,A0N0C,False,按活动类型分全国研究与试验发展经费支出,A0N
hgnd,A0N0D,False,按支出用途分全国研究与试验发展经费支出,A0N
hgnd,A0N0E,False,按经费来源分全国研究与试验发展经费支出,A0N
hgnd,A0N0F,True,研究与试验发展人员情况,A0N
hgnd,A0N0F01,False,研究与试验发展人员,A0N0F
hgnd,A0N0F02,False,研究与试验发展女性人员,A0N0F
hgnd,A0N0F03,False,研究与试验发展全时人员,A0N0F
hgnd,A0N0F04,False,博士毕业研究与试验发展人员,A0N0F
hgnd,A0N0F05,False,硕士毕业研究与试验发展人员,A0N0F
hgnd,A0N0F06,False,本科毕业研究与试验发展人员,A0N0F
hgnd,A0N0G,False,按行业分研究与试验发展人员全时当量,A0N
hgnd,A0N0H,False,研究与试验发展项目(课题)情况,A0N
hgnd,A0N0I,True,限额以上研究与试验发展项目(课题)情况,A0N
hgnd,A0N0I01,False,限额以上研究与试验发展项目(课题)数,A0N0I
hgnd,A0N0I02,False,限额以上研究与试验发展项目(课题)人员全时当量,A0N0I
hgnd,A0N0I03,False,限额以上研究与试验发展项目(课题)研究人员全时当量,A0N0I
hgnd,A0N0I04,False,限额以上研究与试验发展项目(课题)经费支出,A0N0I
hgnd,A0N0I05,False,限额以上研究与试验发展项目(课题)政府资金支出,A0N0I
hgnd,A0N0J,False,全国研究开发机构情况,A0N
hgnd,A0N0K,True,规模以上制造业企业产品和工艺创新情况,A0N
hgnd,A0N0K01,True,有产品或工艺创新活动的规模以上制造业企业数,A0N0K
hgnd,A0N0K0101,False,按行业分有产品或工艺创新活动的规模以上制造业企业数,A0N0K01
hgnd,A0N0K0102,False,按登记注册类型分有产品或工艺创新活动的规模以上制造业企业数,A0N0K01
hgnd,A0N0K02,True,有产品或工艺创新活动的规模以上制造业企业占全部规模以上制造业企业的比重,A0N0K
hgnd,A0N0K0201,False,按行业分有产品或工艺创新活动的规模以上制造业企业占全部规模以上制造业企业的比重,A0N0K02
hgnd,A0N0K0202,False,按登记注册类型分有产品或工艺创新活动的规模以上制造业企业占全部规模以上制造业企业的比重,A0N0K02
hgnd,A0N0K03,True,实现产品创新的规模以上制造业企业占全部规模以上制造业企业的比重,A0N0K
hgnd,A0N0K0301,False,按行业分实现产品创新的规模以上制造业企业占全部规模以上制造业企业的比重,A0N0K03
hgnd,A0N0K0302,False,按登记注册类型分实现产品创新的规模以上制造业企业占全部规模以上制造业企业的比重,A0N0K03
hgnd,A0N0K04,True,实现工艺创新的规模以上制造业企业占全部规模以上制造业企业的比重,A0N0K
hgnd,A0N0K0401,False,按行业分实现工艺创新的规模以上制造业企业占全部规模以上制造业企业的比重,A0N0K04
hgnd,A0N0K0402,False,按登记注册类型分实现工艺创新的规模以上制造业企业占全部规模以上制造业企业的比重,A0N0K04
hgnd,A0N0L,False,高技术产业基本情况(大中型工业企业口径),A0N
hgnd,A0N0M,True,高技术产业专利及新产品生产情况(大中型工业企业口径),A0N
hgnd,A0N0M01,False,高技术产业专利申请数(大中型工业企业口径),A0N0M
hgnd,A0N0M02,False,高技术产业发明专利申请数(大中型工业企业口径),A0N0M
hgnd,A0N0M03,False,高技术产业有效发明专利数(大中型工业企业口径),A0N0M
hgnd,A0N0M04,False,高技术产业新产品产值(大中型工业企业口径),A0N0M
hgnd,A0N0M05,False,高技术产业新产品销售收入(大中型工业企业口径),A0N0M
hgnd,A0N0M06,False,高技术产业新产品出口销售收入(大中型工业企业口径),A0N0M
hgnd,A0N0N,True,高技术产业研究与试验发展活动及新产品开发情况(大中型工业企业口径),A0N
hgnd,A0N0N01,False,高技术产业研究与试验发展机构数(大中型工业企业口径),A0N0N
hgnd,A0N0N02,False,高技术产业研究与试验发展人员全时当量(大中型工业企业口径),A0N0N
hgnd,A0N0N03,False,高技术产业研究与试验发展经费(大中型工业企业口径),A0N0N
hgnd,A0N0N04,False,高技术产业研究与试验发展项目数(大中型工业企业口径),A0N0N
hgnd,A0N0N05,False,高技术产业研究与试验发展项目经费(大中型工业企业口径),A0N0N
hgnd,A0N0N06,False,高技术产业新产品开发项目数(大中型工业企业口径),A0N0N
hgnd,A0N0N07,False,高技术产业新产品开发经费(大中型工业企业口径),A0N0N
hgnd,A0N0O,True,高技术产业科技活动投入情况(大中型工业企业口径),A0N
hgnd,A0N0O01,False,高技术产业科技活动人员数(大中型工业企业口径),A0N0O
hgnd,A0N0O02,False,高技术产业研究与试验发展人员全时当量(大中型工业企业口径),A0N0O
hgnd,A0N0O03,False,高技术产业研究与试验发展科学家和工程师人员全时当量(大中型工业企业口径),A0N0O
hgnd,A0N0O04,False,高技术产业科技活动经费支出(大中型工业企业口径),A0N0O
hgnd,A0N0O05,False,高技术产业研究与试验发展经费(大中型工业企业口径),A0N0O
hgnd,A0N0O06,False,高技术产业新产品开发经费(大中型工业企业口径),A0N0O
hgnd,A0N0O07,False,高技术产业技术改造经费支出(大中型工业企业口径),A0N0O
hgnd,A0N0P,True,高技术产业大中型工业企业科技活动产出情况(大中型工业企业口径),A0N
hgnd,A0N0P01,False,高技术产业工业总产值(大中型工业企业口径),A0N0P
hgnd,A0N0P02,False,高技术产业新产品产值(大中型工业企业口径),A0N0P
hgnd,A0N0P03,False,高技术产业主营业务收入(大中型工业企业口径),A0N0P
hgnd,A0N0P04,False,高技术产业新产品销售收入(大中型工业企业口径),A0N0P
hgnd,A0N0P05,False,高技术产业新产品出口销售收入(大中型工业企业口径),A0N0P
hgnd,A0N0P06,False,高技术产业利润总额(大中型工业企业口径),A0N0P
hgnd,A0N0P07,False,高技术产业专利申请数(大中型工业企业口径),A0N0P
hgnd,A0N0P08,False,高技术产业发明专利申请数(大中型工业企业口径),A0N0P
hgnd,A0N0P09,False,高技术产业有效发明专利数(大中型工业企业口径),A0N0P
hgnd,A0N0Q,True,高技术产业生产经营情况,A0N
hgnd,A0N0Q01,False,高技术产业企业数,A0N0Q
hgnd,A0N0Q02,False,高技术产业从业人员年平均人数,A0N0Q
hgnd,A0N0Q03,False,高技术产业总产值,A0N0Q
hgnd,A0N0Q04,False,高技术产业主营业务收入,A0N0Q
hgnd,A0N0Q05,False,高技术产业利润额,A0N0Q
hgnd,A0N0Q06,False,高技术产业利税额,A0N0Q
hgnd,A0N0Q07,False,高技术产业出口交货值,A0N0Q
hgnd,A0N0R,True,高技术产业研究与试验发展活动情况,A0N
hgnd,A0N0R01,False,高技术产业研究与试验发展机构数,A0N0R
hgnd,A0N0R02,False,高技术产业研究与试验发展人员全时当量,A0N0R
hgnd,A0N0R03,False,高技术产业研究与试验发展经费支出,A0N0R
hgnd,A0N0R04,False,高技术产业研究与试验发展项目数,A0N0R
hgnd,A0N0R05,False,高技术产业研究与试验发展项目经费,A0N0R
hgnd,A0N0S,True,高技术产业新产品开发情况,A0N
hgnd,A0N0S01,False,高技术产业新产品开发项目数,A0N0S
hgnd,A0N0S02,False,高技术产业新产品开发经费支出,A0N0S
hgnd,A0N0S03,False,高技术产业新产品产值,A0N0S
hgnd,A0N0S04,False,高技术产业新产品销售收入,A0N0S
hgnd,A0N0S05,False,高技术产业新产品出口销售收入,A0N0S
hgnd,A0N0T,True,高技术产业专利情况,A0N
hgnd,A0N0T01,False,高技术产业专利申请数,A0N0T
hgnd,A0N0T02,False,高技术产业发明专利申请数,A0N0T
hgnd,A0N0T03,False,高技术产业有效发明专利数,A0N0T
hgnd,A0N0U,False,国内外三种专利申请受理量,A0N
hgnd,A0N0V,False,国内外三种专利申请授权量,A0N
hgnd,A0N0W,False,国内三种专利申请受理数和授权数,A0N
hgnd,A0N0X,True,按国别(地区)分国外专利申请受理量及授权量,A0N
hgnd,A0N0X01,False,国外专利申请受理数,A0N0X
hgnd,A0N0X02,False,国外发明专利申请受理数,A0N0X
hgnd,A0N0X03,False,国外实用新型专利申请受理数,A0N0X
hgnd,A0N0X04,False,国外外观设计专利申请受理数,A0N0X
hgnd,A0N0X05,False,国外专利申请授权数,A0N0X
hgnd,A0N0X06,False,国外发明专利申请授权数,A0N0X
hgnd,A0N0X07,False,国外实用新型专利申请授权数,A0N0X
hgnd,A0N0X08,False,国外外观设计专利申请授权数,A0N0X
hgnd,A0N0Y,True,按国际标准分类的发明、实用新型专利申请受理和申请授权,A0N
hgnd,A0N0Y01,False,按国际标准分类的发明、实用新型专利申请受理数,A0N0Y
hgnd,A0N0Y02,False,按国际标准分类的发明、实用新型专利申请授权数,A0N0Y
hgnd,A0N0Z,True,国外主要检索工具收录我国科技论文按学科分布,A0N
hgnd,A0N0Z01,False,按学科分国外主要检索工具收录科技论文数,A0N0Z
hgnd,A0N0Z02,False,按学科分SCI收录科技论文数,A0N0Z
hgnd,A0N0Z03,False,按学科分EI收录科技论文数,A0N0Z
hgnd,A0N0Z04,False,按学科分CPCI-S收录科技论文数,A0N0Z
hgnd,A0N0Z05,False,国外主要检索工具收录科技论文位次,A0N0Z
hgnd,A0N10,False,高技术产品、工业制成品和初级产品的进出口贸易额,A0N
hgnd,A0N11,False,公有经济企事业单位专业技术人员数,A0N
hgnd,A0N12,False,技术市场成交额,A0N
hgnd,A0N13,False,测绘地理信息部门生产完成情况,A0N
hgnd,A0N14,False,测绘资料提供情况,A0N
hgnd,A0N15,False,地震监测情况,A0N
hgnd,A0N16,False,气象业务站点及观测项目情况,A0N
hgnd,A0N17,False,产品质量国家监督抽查,A0N
hgnd,A0N18,True,产品质量监督检查情况,A0N
hgnd,A0N1801,False,产品质量监督检验企业数,A0N18
hgnd,A0N1802,False,产品质量监督检查有不合格产品企业所占比例,A0N18
hgnd,A0N1803,False,产品质量监督检查批次合格率,A0N18
hgnd,A0N19,False,产品质量情况,A0N
hgnd,A0N1A,False,产品质量省级监督抽查,A0N
hgnd,A0N1B,False,出入境货物检验检疫,A0N
hgnd,A0N1C,True,中国科协系统科技活动情况,A0N
hgnd,A0N1C01,False,中国科协系统机构情况,A0N1C
hgnd,A0N1C02,False,中国科协系统人员情况,A0N1C
hgnd,A0N1C03,False,中国科协系统经费情况,A0N1C
hgnd,A0N1C04,False,中国科协系统学术交流活动,A0N1C
hgnd,A0N1C05,False,中国科协系统科学技术普及活动,A0N1C
hgnd,A0N1C06,False,中国科协系统科学技术普及专题——青少年科技教育,A0N1C
hgnd,A0N1C07,False,中国科协系统科普资源建设,A0N1C
hgnd,A0N1C08,False,中国科协系统科普基础设施建设,A0N1C
hgnd,A0N1C09,False,中国科协系统国际民间科技交流活动,A0N1C
hgnd,A0N1C0A,False,中国科协系统科技活动和社会服务,A0N1C
hgnd,A0N1C0B,False,中国科协系统科技传媒情况,A0N1C
hgnd,A0N1D,True,规模以上工业企业产品和工艺创新情况,A0N
hgnd,A0N1D01,True,有产品或工艺创新活动的规模以上工业企业数,A0N1D
hgnd,A0N1D0101,False,按行业分有产品或工艺创新活动的规模以上工业企业数,A0N1D01
hgnd,A0N1D0102,False,按登记注册类型分有产品或工艺创新活动的规模以上工业企业数(-2022),A0N1D01
hgnd,A0N1D0103,False,按登记注册统计类别分有产品或工艺创新活动的规模以上工业企业数(2023-),A0N1D01
hgnd,A0N1D02,True,有产品或工艺创新活动的企业占规模以上工业企业的比重,A0N1D
hgnd,A0N1D0201,False,按行业分有产品或工艺创新活动的企业占规模以上工业企业的比重,A0N1D02
hgnd,A0N1D0202,False,按登记注册类型分有产品或工艺创新活动的企业占规模以上工业企业的比重(-2022),A0N1D02
hgnd,A0N1D0204,False,按登记注册统计类别分有产品或工艺创新活动的企业占规模以上工业企业的比重(2023-),A0N1D02
hgnd,A0N1D03,True,实现产品创新的企业所占比重,A0N1D
hgnd,A0N1D0301,False,按行业分实现产品创新的企业所占比重,A0N1D03
hgnd,A0N1D0302,False,按登记注册类型分实现产品创新的企业占规模以上工业企业的比重(-2022),A0N1D03
hgnd,A0N1D0303,False,按登记注册统计类别分实现产品创新的企业占规模以上工业企业的比重(2023-),A0N1D03
hgnd,A0N1D04,True,实现工艺创新的企业所占比重,A0N1D
hgnd,A0N1D0401,False,按行业分实现工艺创新的企业所占比重,A0N1D04
hgnd,A0N1D0402,False,按登记注册类型分实现工艺创新的企业占规模以上工业企业的比重(-2022),A0N1D04
hgnd,A0N1D0403,False,按登记注册统计类别分实现工艺创新的企业占规模以上工业企业的比重(2023-),A0N1D04
hgnd,A0N1E,True,规模以上工业企业组织(管理)和营销创新情况,A0N
hgnd,A0N1E01,True,有组织(管理)或营销创新活动的规模以上工业企业数,A0N1E
hgnd,A0N1E0101,False,按行业分有组织(管理)或营销创新活动的规模以上工业企业数,A0N1E01
hgnd,A0N1E0102,False,按登记注册类型分有组织(管理)或营销创新活动的规模以上工业企业数(-2022),A0N1E01
hgnd,A0N1E0103,False,按登记注册统计类别分有组织(管理)或营销创新活动的规模以上工业企业数(2023-),A0N1E01
hgnd,A0N1E02,True,有组织(管理)或营销创新活动的企业占规模以上工业企业的比重,A0N1E
hgnd,A0N1E0201,False,按行业分有组织(管理)或营销创新活动的企业占规模以上工业企业的比重,A0N1E02
hgnd,A0N1E0202,False,按登记注册类型分有组织(管理)或营销创新活动的规模以上工业企业占规模以上工业企业的比重(-2022),A0N1E02
hgnd,A0N1E0203,False,按登记注册统计类别分有组织(管理)或营销创新活动的企业占规模以上工业企业的比重(2023-),A0N1E02
hgnd,A0N1E03,True,实现组织(管理)创新活动的企业占规模以上工业企业的比重,A0N1E
hgnd,A0N1E0301,False,按行业分实现组织(管理)创新活动的企业占规模以上工业企业的比重,A0N1E03
hgnd,A0N1E0302,False,按登记注册类型分实现组织(管理)创新活动的规模以上工业企业占规模以上工业企业的比重(-2022),A0N1E03
hgnd,A0N1E0303,False,按登记注册统计类别分实现组织(管理)创新活动的企业占规模以上工业企业的比重(2023-),A0N1E03
hgnd,A0N1E04,True,实现营销创新活动的企业占规模以上工业企业的比重,A0N1E
hgnd,A0N1E0401,False,按行业分实现营销创新活动的企业占规模以上工业企业的比重,A0N1E04
hgnd,A0N1E0402,False,按登记注册类型分实现营销创新活动的规模以上工业企业占规模以上工业企业的比重(-2022),A0N1E04
hgnd,A0N1E0403,False,按登记注册统计类别分实现营销创新活动的企业占规模以上工业企业的比重(2023-),A0N1E04
hgnd,A0O,True,卫生,""
hgnd,A0O01,False,医疗卫生机构,A0O
hgnd,A0O02,False,卫生人员,A0O
hgnd,A0O03,False,每万人口卫生技术人员数,A0O
hgnd,A0O04,False,村卫生室情况,A0O
hgnd,A0O05,False,医疗卫生机构床位,A0O
hgnd,A0O06,False,每万人口医疗卫生机构床位数,A0O
hgnd,A0O07,False,按床位数分组的社区卫生服务中心(站),A0O
hgnd,A0O08,True,各类医疗卫生机构医疗服务及床位利用,A0O
hgnd,A0O0801,False,各类医疗卫生机构诊疗人次数,A0O08
hgnd,A0O0802,False,各类医疗卫生机构入院人数,A0O08
hgnd,A0O0803,False,各类医疗卫生机构实际开放总床日数,A0O08
hgnd,A0O0804,False,各类医疗卫生机构平均开放病床,A0O08
hgnd,A0O0805,False,各类医疗卫生机构实际占用总床日数,A0O08
hgnd,A0O0806,False,各类医疗卫生机构出院者占用总床日数,A0O08
hgnd,A0O0807,False,各类医疗卫生机构病床工作日,A0O08
hgnd,A0O0808,False,各类医疗卫生机构病床使用率,A0O08
hgnd,A0O0809,False,各类医疗卫生机构平均住院日,A0O08
hgnd,A0O09,False,医疗卫生机构门诊服务情况,A0O
hgnd,A0O0A,False,医疗卫生机构住院服务情况,A0O
hgnd,A0O0B,False,医院床位利用情况,A0O
hgnd,A0O0C,False,乡镇卫生院医疗服务情况,A0O
hgnd,A0O0D,False,社区卫生服务中心(站)医疗服务情况,A0O
hgnd,A0O0E,True,甲乙类法定报告传染病发病人数及死亡人数,A0O
hgnd,A0O0E01,False,甲乙类法定报告传染病发病人数,A0O0E
hgnd,A0O0E02,False,甲乙类法定报告传染病死亡人数,A0O0E
hgnd,A0O0F,True,甲乙类法定报告传染病发病率、死亡率及病死率,A0O
hgnd,A0O0F01,False,甲乙类法定报告传染病发病率,A0O0F
hgnd,A0O0F02,False,甲乙类法定报告传染病死亡率,A0O0F
hgnd,A0O0F03,False,甲乙类法定报告传染病病死率,A0O0F
hgnd,A0O0G,True,城市居民主要疾病死亡率及死因构成,A0O
hgnd,A0O0G01,False,城市居民主要疾病粗死亡率,A0O0G
hgnd,A0O0G02,False,城市居民主要疾病死因构成,A0O0G
hgnd,A0O0G03,False,城市居民主要疾病粗死亡率位次,A0O0G
hgnd,A0O0H,True,农村居民主要疾病死亡率及死因构成,A0O
hgnd,A0O0H01,False,农村居民主要疾病粗死亡率,A0O0H
hgnd,A0O0H02,False,农村居民主要疾病死因构成,A0O0H
hgnd,A0O0H03,False,农村居民主要疾病粗死亡率位次,A0O0H
hgnd,A0O0I,False,监测地区5岁以下儿童和孕产妇死亡率,A0O
hgnd,A0O0L,False,儿童健康情况,A0O
hgnd,A0O0M,False,孕产妇健康情况,A0O
hgnd,A0O0J,False,新型农村合作医疗情况,A0O
hgnd,A0O0K,False,卫生总费用,A0O
hgnd,A0P,True,社会服务,""
hgnd,A0P01,True,社会服务机构基本情况,A0P
hgnd,A0P0101,False,社会服务机构单位数,A0P01
hgnd,A0P0102,False,社会服务机构职工人数,A0P01
hgnd,A0P02,False,社会工作师人员,A0P
hgnd,A0P03,False,提供住宿的民政机构床位数,A0P
hgnd,A0P04,False,社会福利企业,A0P
hgnd,A0P05,False,孤儿和家庭儿童收养,A0P
hgnd,A0P06,False,社会救助,A0P
hgnd,A0P07,False,医疗救助,A0P
hgnd,A0P08,False,优抚安置,A0P
hgnd,A0P09,False,福利彩票销售,A0P
hgnd,A0P0A,False,社会捐赠,A0P
hgnd,A0P0B,False,社区服务机构,A0P
hgnd,A0P0C,False,婚姻服务,A0P
hgnd,A0P0D,False,殡葬服务,A0P
hgnd,A0P0E,False,社会组织,A0P
hgnd,A0P0F,False,自治组织,A0P
hgnd,A0P0G,False,残疾人事业基本情况,A0P
hgnd,A0Q,True,文化,""
hgnd,A0Q01,False,文化文物机构数,A0Q
hgnd,A0Q02,False,文化文物从业人员数,A0Q
hgnd,A0Q03,True,艺术表演团体基本情况,A0Q
hgnd,A0Q0301,False,艺术表演团体机构数,A0Q03
hgnd,A0Q0302,False,艺术表演团体从业人数,A0Q03
hgnd,A0Q0303,False,艺术表演团体剧团原创首演剧目数,A0Q03
hgnd,A0Q0304,False,艺术表演团体演出场次,A0Q03
hgnd,A0Q0305,False,艺术表演团体国内演出场次,A0Q03
hgnd,A0Q0306,False,艺术表演团体到农村演出场次,A0Q03
hgnd,A0Q0307,False,艺术表演团体国内演出观众人次,A0Q03
hgnd,A0Q0308,False,艺术表演团体国内演出农村观众人次,A0Q03
hgnd,A0Q0309,False,艺术表演团体收入合计,A0Q03
hgnd,A0Q030A,False,艺术表演团体财政拨款收入,A0Q03
hgnd,A0Q030B,False,艺术表演团体演出收入,A0Q03
hgnd,A0Q030C,False,艺术表演团体支出合计,A0Q03
hgnd,A0Q030D,False,政府采购的公益演出活动演出场次,A0Q03
hgnd,A0Q030E,False,政府采购的公益演出活动观众人次,A0Q03
hgnd,A0Q04,True,艺术表演场馆基本情况,A0Q
hgnd,A0Q0401,False,艺术表演场馆机构数,A0Q04
hgnd,A0Q0402,False,艺术表演场馆从业人数,A0Q04
hgnd,A0Q0403,False,艺术表演场馆坐席数,A0Q04
hgnd,A0Q0404,False,艺术表演场馆演(映)出场次,A0Q04
hgnd,A0Q0405,False,艺术表演场馆艺术演出场次,A0Q04
hgnd,A0Q0406,False,艺术表演场馆观众人次,A0Q04
hgnd,A0Q0407,False,艺术表演场馆艺术演出场次观众人次,A0Q04
hgnd,A0Q0408,False,艺术表演场馆收入合计,A0Q04
hgnd,A0Q0409,False,艺术表演场馆财政拨款收入,A0Q04
hgnd,A0Q040A,False,艺术表演场馆演出收入,A0Q04
hgnd,A0Q040B,False,艺术表演场馆支出合计,A0Q04
hgnd,A0Q05,True,公共图书馆基本情况,A0Q
hgnd,A0Q0501,False,公共图书馆,A0Q05
hgnd,A0Q0502,False,少儿图书馆,A0Q05
hgnd,A0Q0503,False,中央公共图书馆,A0Q05
hgnd,A0Q0504,False,省、区、直辖市(级)公共图书馆,A0Q05
hgnd,A0Q0505,False,地市级公共图书馆,A0Q05
hgnd,A0Q0506,False,县市级公共图书馆,A0Q05
hgnd,A0Q0507,False,县图书馆,A0Q05
hgnd,A0Q06,True,群众文化机构基本情况,A0Q
hgnd,A0Q0601,False,群众文化机构,A0Q06
hgnd,A0Q0602,False,省、区、直辖市(级)群众文化机构,A0Q06
hgnd,A0Q0603,False,地市级群众文化机构,A0Q06
hgnd,A0Q0604,False,县市级群众文化机构,A0Q06
hgnd,A0Q0605,False,县文化馆,A0Q06
hgnd,A0Q0606,False,乡镇(街道)文化站,A0Q06
hgnd,A0Q0607,False,乡镇文化站,A0Q06
hgnd,A0Q07,True,文物业基本情况,A0Q
hgnd,A0Q0701,False,文物业机构数,A0Q07
hgnd,A0Q0702,False,文物业从业人员,A0Q07
hgnd,A0Q0703,False,文物业收入合计,A0Q07
hgnd,A0Q0704,False,文物业支出合计,A0Q07
hgnd,A0Q0705,False,文物业资产总计,A0Q07
hgnd,A0Q0706,False,文物业实际使用房屋建筑面积,A0Q07
hgnd,A0Q0707,False,文物业文物藏品数,A0Q07
hgnd,A0Q0708,False,文物业从有关部门接收文物数,A0Q07
hgnd,A0Q0709,False,文物业藏品征集数,A0Q07
hgnd,A0Q070A,False,文物业举办陈列展览,A0Q07
hgnd,A0Q070B,False,文物业参观人次,A0Q07
hgnd,A0Q08,False,主要文化机构数,A0Q
hgnd,A0Q09,False,艺术表演团体、艺术表演场馆演出情况,A0Q
hgnd,A0Q0A,False,博物馆,A0Q
hgnd,A0Q0B,False,广播电视事业发展情况,A0Q
hgnd,A0Q0C,False,广播电视节目制作时间,A0Q
hgnd,A0Q0D,False,广播电视节目播出时间,A0Q
hgnd,A0Q0E,False,广播电视节目综合人口覆盖情况,A0Q
hgnd,A0Q0F,False,广播节目制作播出情况,A0Q
hgnd,A0Q0G,False,电视节目制作播出情况,A0Q
hgnd,A0Q0H,False,有线广播电视传输干线网络及用户情况,A0Q
hgnd,A0Q0I,False,广播电视技术情况,A0Q
hgnd,A0Q0J,True,电视节目进出口情况,A0Q
hgnd,A0Q0J01,False,电视节目进口总额,A0Q0J
hgnd,A0Q0J02,False,电视节目进口量,A0Q0J
hgnd,A0Q0J03,False,电视节目出口总额,A0Q0J
hgnd,A0Q0J04,False,电视节目出口量,A0Q0J
hgnd,A0Q0K,False,电影综合情况,A0Q
hgnd,A0Q0L,True,图书出版情况,A0Q
hgnd,A0Q0L01,False,图书出版种数,A0Q0L
hgnd,A0Q0L02,False,图书出版印数,A0Q0L
hgnd,A0Q0L03,False,图书出版印张数,A0Q0L
hgnd,A0Q0M,False,图书、期刊和报纸出版情况,A0Q
hgnd,A0Q0N,False,少年儿童读物类图书和课本出版情况,A0Q
hgnd,A0Q0O,False,课本出版情况,A0Q
hgnd,A0Q0P,False,录像制品出版情况,A0Q
hgnd,A0Q0Q,False,录音制品出版情况,A0Q
hgnd,A0Q0R,False,电子出版物出版情况,A0Q
hgnd,A0Q0S,False,全国图书、期刊、报纸进出口情况,A0Q
hgnd,A0Q0T,False,音像、电子出版物进出口情况,A0Q
hgnd,A0Q0U,False,版权合同登记,A0Q
hgnd,A0Q0V,True,引进和输出版权情况,A0Q
hgnd,A0Q0V01,False,引进版权总数,A0Q0V
hgnd,A0Q0V02,False,引进图书版权总数,A0Q0V
hgnd,A0Q0V03,False,引进录音制品版权总数,A0Q0V
